Id;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;Descricao;DataLiquidacao;ValorLiquido;PeriodoDataInicio;PeriodoDataFim;DataUltimoStatus;Observacao;Status;PeriodoReferencia;Tipo;ContaCorrenteId;ContabilEventoId
9cacbfdc-2d45-7925-5de9-be5c8ca8624b;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;2732.20;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;ca2873ab-3557-1e69-89b8-1ef9bcb691be;5c13049e-643d-421c-8f04-0f73381131bf
c104e223-8a28-3b43-169d-562287bb3808;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1365.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;1f4a51f6-5681-93d3-a64e-db7ba74b228f;5c13049e-643d-421c-8f04-0f73381131bf
f79cfd3f-8fe3-91cb-039c-7486860d36b5;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;0.80;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;431c7699-8f9c-0daf-a70b-6294181861e7;5c13049e-643d-421c-8f04-0f73381131bf
a7fa5bb4-8015-7ab7-4afb-c12eed750ae4;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;555.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;b5b4bd34-a6a7-0e6e-1a64-0c79ba62348d;5c13049e-643d-421c-8f04-0f73381131bf
a025d960-281a-2b40-a559-2004608d3e6c;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;200.13;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;0746cb0f-1db5-79cd-3f60-7ae2a0387f8e;5c13049e-643d-421c-8f04-0f73381131bf
d8938439-7389-67bb-66e4-ada7bfcd5f23;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;627.20;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;1a68e018-2c1f-3049-3669-e2f0045028ed;5c13049e-643d-421c-8f04-0f73381131bf
162ba1a3-9529-4a50-52f3-55a660c07b16;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;782.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;930787d3-8aac-7b4f-3a5f-b775db0e8d6d;5c13049e-643d-421c-8f04-0f73381131bf
edf5aa1b-858f-254c-4ab6-f93ff5e34129;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1709.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;b0fc8623-5326-113c-3c1f-ba5d0f984270;5c13049e-643d-421c-8f04-0f73381131bf
db31dd5f-89d9-1a7d-2979-01b53f5f37af;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;862.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;d380c404-5359-01d8-0cd6-44c4ab187060;5c13049e-643d-421c-8f04-0f73381131bf
48bbd093-a4ac-722a-1764-2d52016b1038;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;27.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;533a6dbb-9e42-3d58-a5c3-932842543298;5c13049e-643d-421c-8f04-0f73381131bf
fe5dbd07-7ef1-1d7a-a39f-30a52910666c;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;770.80;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;9f10b8f1-5eec-8794-0c91-6f106fbf5b15;5c13049e-643d-421c-8f04-0f73381131bf
bf6c21ee-60f6-632f-1230-ececa8af9d20;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;860.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;850f353e-1fec-6ff3-a0ec-34af2a498ecd;5c13049e-643d-421c-8f04-0f73381131bf
279597ec-7bda-069e-9c7d-29524c656af1;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;777.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;5847a7f9-3cc1-6e37-1327-c744d9fd0871;5c13049e-643d-421c-8f04-0f73381131bf
dcc9d3d1-7189-035c-64e7-de522e92743e;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;915.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;ba681114-39a9-1b3b-4bd1-e92157005606;5c13049e-643d-421c-8f04-0f73381131bf
c0276caa-4c04-0115-14ab-d43687a69b3a;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1902.10;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;9d63ff91-8f0e-7aaf-8d48-7edf17ba6df1;5c13049e-643d-421c-8f04-0f73381131bf
7bd110f6-6ee7-3b43-12ff-745bc54f617b;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;2163.80;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;5c4f829a-1fa9-49cd-5753-358ec25d4b0c;5c13049e-643d-421c-8f04-0f73381131bf
72e6bd1d-4790-51c3-83b1-c86cd81e2532;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;0.90;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;a0dbb1ae-8085-363e-4686-cd901eb30626;5c13049e-643d-421c-8f04-0f73381131bf
b80f60d7-9141-95a8-231e-3b5d789c25de;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;105.40;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;92f047e6-1429-4b8a-1d46-3b9b260489bc;5c13049e-643d-421c-8f04-0f73381131bf
03c66d01-30de-1996-11f6-43377a459a3f;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;815.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;ce03709b-1b94-9272-85b4-19b674667b31;5c13049e-643d-421c-8f04-0f73381131bf
2e7cdc56-4856-69b1-8aeb-74f3c4af5c64;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;214.15;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;8b63e9b2-5b7f-9465-9c52-78dce9df4921;5c13049e-643d-421c-8f04-0f73381131bf
83fef16e-1206-7e8f-8708-ef99c6f15118;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;832.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;daedff43-1e7d-73b2-8130-9304603033c4;5c13049e-643d-421c-8f04-0f73381131bf
38d0215a-2a6d-7a63-96a6-9ccc02924198;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1629.40;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;c6bd9cde-376a-65a6-90d4-358d66989df7;5c13049e-643d-421c-8f04-0f73381131bf
18e86a83-2ec3-494e-8540-160b88497072;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1842.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;da158cf1-040c-6522-a2e7-8f7ecf4d535b;5c13049e-643d-421c-8f04-0f73381131bf
9d9e6e57-0722-3042-0af9-e69f0ba28626;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1650.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;1b6c34e4-59f5-1a00-3a23-ddcdaa1c11fd;5c13049e-643d-421c-8f04-0f73381131bf
208288a7-2085-9a90-6ba5-213bdddf9c8f;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1281.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;b86846cb-3310-5306-5f32-368a07eb23d2;5c13049e-643d-421c-8f04-0f73381131bf
2e84cefe-1bc0-985e-42d3-d7817ac414d5;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;573.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;9e11fd11-a47d-534e-9640-78fa11f0918e;5c13049e-643d-421c-8f04-0f73381131bf
638094be-4331-7cba-7928-ec0c297f17fa;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;3.80;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;f1ec5d0a-1019-3209-46d4-a143fe586a4b;5c13049e-643d-421c-8f04-0f73381131bf
a3a8c8f7-2728-8f2d-0be3-3a22576f8897;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;5.05;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;65667977-0533-9bea-86d1-f47967942bc2;5c13049e-643d-421c-8f04-0f73381131bf
c0bc57f9-38d3-2f57-73ba-985f833d633a;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;2.87;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;b9639ce6-1b48-5f0e-5668-03ce6ee04b26;5c13049e-643d-421c-8f04-0f73381131bf
cbf497b8-4250-7b77-36a6-99b3624d331e;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;0.55;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;f0793982-817d-8983-1adb-19a7669499d1;5c13049e-643d-421c-8f04-0f73381131bf
24df30e6-0f25-445e-74bd-8e4f22b558d6;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;845.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;ec2816cb-759d-8d2a-2418-b6974ade8a0b;5c13049e-643d-421c-8f04-0f73381131bf
bab05407-25e0-2b13-93fd-ede3e94a50f3;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;2337.60;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;42ca35c5-1c36-9fa3-1216-0a8fc217041d;5c13049e-643d-421c-8f04-0f73381131bf
8782ce6e-349d-2abd-8f29-d279615b9087;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;718.55;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;488824cf-6fca-37d4-466d-80661d3783b1;5c13049e-643d-421c-8f04-0f73381131bf
ebefc958-831d-76c7-5e52-b4d809f19dd5;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;852.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;78d65258-2c12-7937-0d03-bf9b35e70fa6;5c13049e-643d-421c-8f04-0f73381131bf
30244d4c-26e5-8b87-6c52-065875405450;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;826.10;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;38677e98-73ac-9fc0-73fc-623dcf2f6c73;5c13049e-643d-421c-8f04-0f73381131bf
631554b6-1241-9a67-5e44-3a545a311a22;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;907.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;82913b2e-1909-16f2-7908-95ce5127221e;5c13049e-643d-421c-8f04-0f73381131bf
d63b21ad-1610-57c1-4004-b19711b7674d;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;302.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;6fee45b9-2489-2ba1-1e50-87e6a3c40d1e;5c13049e-643d-421c-8f04-0f73381131bf
c29bf157-1418-9e43-024a-11f47198707f;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;660.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;ad3d9c53-a3ab-617f-897e-c87a92512393;5c13049e-643d-421c-8f04-0f73381131bf
16752a4e-9469-0023-1863-a49dfff7981d;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;192.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;fcfcb1d4-8692-2619-7a2e-4f172b89666a;5c13049e-643d-421c-8f04-0f73381131bf
44236251-8169-6b01-94b5-415063b24168;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;27.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;30907153-9e76-6a04-3cdf-b9cd5d434aea;5c13049e-643d-421c-8f04-0f73381131bf
5668d3ae-4fe5-133f-6dd3-f8e7745d537c;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;82.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;279b0d83-7cf6-6743-273c-57bfff485ee6;5c13049e-643d-421c-8f04-0f73381131bf
9f25a408-304e-844e-9bf2-f6b097878649;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;82.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;3af4c6e4-3780-1fb8-a7a9-389c47ee0082;5c13049e-643d-421c-8f04-0f73381131bf
14ccca67-18f4-0596-06fd-da04809e9d09;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1320.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;5a634171-3be0-643a-a551-3dc65ed88b0b;5c13049e-643d-421c-8f04-0f73381131bf
9f5b2b3d-65f3-33f0-8a17-bac7fc7f2a71;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;1320.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;d1e1fa24-1a11-98e7-12df-58816bda5829;5c13049e-643d-421c-8f04-0f73381131bf
c4b3efae-656e-3f19-3f8d-ec72713b02af;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;82.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;78098854-6a40-7dda-089c-21a94a8913d0;5c13049e-643d-421c-8f04-0f73381131bf
17dc221b-48d2-7539-070e-11bdf3e63fbb;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;797.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;87caff6e-4f57-131c-20fe-96f5d0a87210;5c13049e-643d-421c-8f04-0f73381131bf
cbbe99c4-0426-6cd5-1915-0e98c6f850f0;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;742.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;452f6ba8-3d23-6c0b-26ff-d1f3ea98a1b6;5c13049e-643d-421c-8f04-0f73381131bf
9feea63f-031a-2c12-3c80-7e4fc0168a89;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;715.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;b2f041d7-00f4-91a2-9d81-08a513304ae5;5c13049e-643d-421c-8f04-0f73381131bf
828b28a6-3e8e-9309-1455-5e006aa62405;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;715.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;93dd960c-5b62-3df4-8bf5-d2ba1cf788a0;5c13049e-643d-421c-8f04-0f73381131bf
51e9a73d-1cb3-0407-2e1e-ed883d092972;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;15.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;9bcbd37b-0b6c-51a2-01f9-fd7b50e46a97;5c13049e-643d-421c-8f04-0f73381131bf
7766c801-7cb9-0612-2f23-603685194d4a;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;55.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;e7eecc9b-8a41-556b-a4aa-b210ed74a6f1;5c13049e-643d-421c-8f04-0f73381131bf
d3dea19e-13de-143f-7cea-50a155cb6d9c;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;715.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;2b917857-1e14-52b4-4548-2aea69603c27;5c13049e-643d-421c-8f04-0f73381131bf
d80c5267-7cb2-1644-931d-54d979a5a20a;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;412.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;ac5fdbd1-8dfb-95a8-466e-c14880bb5d50;5c13049e-643d-421c-8f04-0f73381131bf
e9381696-465d-1338-2fcf-7eea3d9b950b;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;15.00;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;6166dca1-6a51-6322-069c-7d42214139d5;5c13049e-643d-421c-8f04-0f73381131bf
33a022b8-52af-92a2-3ee6-292caeae86db;f;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;2021-12-27 09:44:00.460208;1e526008-75f7-4a01-9942-d178f2b38888;Saldo total da CC ate 27/12/21;2021-12-27 09:44:00.460208;412.50;1;31;2021-12-27 09:44:00.460208;Lancamento unico com o saldo total do colaborador ate 27/12/21;2;12;1;ead43730-9679-50ae-173f-bd886b810f36;5c13049e-643d-421c-8f04-0f73381131bf
